Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.0220421987	26.0882427	26.0882427	26.0882427	26.0882427	0	0	0	0	0	0	0	3
2	1	0	0.0440843974	12.0605928	19.0744177	12.0605928	26.0882427	7.01382496	0	0	0	0	0	0	3
3	1	0	0.0661265961	9.07101262	15.7399494	9.07101262	26.0882427	10.3482933	0	0	0	0	0	0	3
4	1	0	0.0881687947	7.62271711	13.7106413	7.62271711	26.0882427	12.3776014	0	0	0	0	0	0	3
5	1	0	0.110210993	6.72836493	12.314186	6.72836493	26.0882427	13.7740567	0	0	0	0	0	0	3
6	1	0	0.132253192	5.66270649	11.2056061	5.66270649	26.0882427	14.8826366	0	0	0	0	0	0	3
7	1	0	0.154295391	4.5410207	10.2535225	4.5410207	26.0882427	15.8347202	0	0	0	0	0	0	3
8	1	0	0.176337589	3.70239951	9.43463211	3.70239951	26.0882427	16.6536106	0	0	0	0	0	0	3
9	2	0	0.198379788	3.21841855	8.74394171	3.21841855	26.0882427	17.344301	0	0	0	0	0	0	3
10	2	0	0.220421987	2.93520186	8.16306773	2.93520186	26.0882427	17.925175	0	0	0	0	0	0	3
11	2	0	0.242464186	2.68283783	7.66486501	2.68283783	26.0882427	18.4233777	0	0	0	0	0	0	3
12	2	0	0.264506384	2.5197908	7.23610882	2.5197908	26.0882427	18.8521339	0	0	0	0	0	0	3
13	2	0	0.286548583	2.39934858	6.86405034	2.39934858	26.0882427	19.2241924	0	0	0	0	0	0	3
14	2	0	0.308590782	2.30526766	6.53842301	2.30526766	26.0882427	19.5498197	0	0	0	0	0	0	3
15	2	0	0.33063298	2.22811965	6.25106945	2.22811965	26.0882427	19.8371733	0	0	0	0	0	0	3
16	2	0	0.352675179	2.13447363	5.99378221	2.13447363	26.0882427	20.0944605	0	0	0	0	0	0	3
17	3	0	0.374717378	2.05562425	5.76212586	2.05562425	26.0882427	20.3261169	0	0	0	0	0	0	3
18	3	0	0.396759576	1.98553476	5.55231525	1.98553476	26.0882427	20.5359275	0	0	0	0	0	0	3
19	3	0	0.418801775	1.9213754	5.36121315	1.9213754	26.0882427	20.7270296	0	0	0	0	0	0	3
20	3	0	0.440843974	1.86134652	5.18621982	1.86134652	26.0882427	20.9020229	0	0	0	0	0	0	3
21	3	0	0.462886172	1.77738636	5.02389441	1.77738636	26.0882427	21.0643483	0	0	0	0	0	0	3
22	3	0	0.484928371	1.69720006	4.87268103	1.69720006	26.0882427	21.2155617	0	0	0	0	0	0	3
23	3	0	0.50697057	1.62000615	4.73126039	1.62000615	26.0882427	21.3569823	0	0	0	0	0	0	3
24	3	0	0.529012768	1.54414705	3.66412579	1.54414705	12.0605928	10.5164457	0	0	0	0	0	0	3
25	3	0	0.551054967	1.46939179	3.20363879	1.46939179	9.07101262	7.60162083	0	0	0	0	0	0	3
26	4	0	0.573097166	1.36061784	2.86840424	1.36061784	7.62271711	6.26209927	0	0	0	0	0	0	3
27	4	0	0.595139364	1.25471713	2.59153467	1.25471713	6.72836493	5.47364779	0	0	0	0	0	0	3
28	4	0	0.617181563	1.15022605	2.3490069	1.15022605	5.66270649	4.51248044	0	0	0	0	0	0	3
29	4	0	0.639223762	1.04700644	2.14832428	1.04700644	4.5410207	3.49401426	0	0	0	0	0	0	3
30	4	0	0.661265961	0.945614894	1.99200229	0.945614894	3.70239951	2.75678461	0	0	0	0	0	0	3
31	4	0	0.683308159	0.803753006	1.86597418	0.803753006	3.21841855	2.41466555	0	0	0	0	0	0	3
32	4	0	0.705350358	0.667576806	1.75506802	0.667576806	2.93520186	2.26762505	0	0	0	0	0	0	3
33	4	0	0.727392557	0.538195882	1.65085037	0.538195882	2.68283783	2.14464194	0	0	0	0	0	0	3
34	4	0	0.749434755	0.416638805	1.55231998	0.416638805	2.5197908	2.103152	0	0	0	0	0	0	3
35	5	0	0.771476954	0.305182015	1.45603264	0.305182015	2.39934858	2.09416656	0	0	0	0	0	0	3
36	5	0	0.793519153	0.177527864	1.35943174	0.177527864	2.30526766	2.1277398	0	0	0	0	0	0	3
37	5	0	0.815561351	0.0832071838	1.26282041	0.0832071838	2.22811965	2.14491247	0	0	0	0	0	0	3
38	5	0	0.83760355	0.0269081058	1.16711556	0.0269081058	2.13447363	2.10756552	0	0	0	0	0	0	3
39	5	0	0.859645749	0.00444396783	1.07450558	0.00444396783	2.05562425	2.05118029	0	0	0	0	0	0	3
40	5	0	0.881687947	0.000227512857	0.985140504	0.000227512857	1.98553476	1.98530724	0	0	0	0	0	0	3
41	5	0	0.903730146	3.18675414e-06	0.898813044	3.18675414e-06	1.9213754	1.92137221	0	0	0	0	0	0	3
42	6	0	0.925772345	1.97877733e-07	0.815274992	1.97877733e-07	1.86134652	1.86134632	0	0	0	0	0	0	3
43	6	0	0.947814543	-8.09686791e-10	0.734346882	-8.09686791e-10	1.77738636	1.77738637	0	0	0	0	0	0	3
