Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.0220421987	0	0	0	0	0	0	0	0	0	0	0	3
2	1	0	0.0440843974	0	0	0	0	0	0	0	0	0	0	0	3
3	1	0	0.0661265961	0	0	0	0	0	0	0	0	0	0	0	3
4	1	0	0.0881687947	0	0	0	0	0	0	0	0	0	0	0	3
5	1	0	0.110210993	0	0	0	0	0	0	0	0	0	0	0	3
6	1	0	0.132253192	0	0	0	0	0	0	0	0	0	0	0	3
7	1	0	0.154295391	0	0	0	0	0	0	0	0	0	0	0	3
8	1	0	0.176337589	0	0	0	0	0	0	0	0	0	0	0	3
9	2	0	0.198379788	0	0	0	0	0	0	0	0	0	0	0	3
10	2	0	0.220421987	0	0	0	0	0	0	0	0	0	0	0	3
11	2	0	0.242464186	0	0	0	0	0	0	0	0	0	0	0	3
12	2	0	0.264506384	0	0	0	0	0	0	0	0	0	0	0	3
13	2	0	0.286548583	0	0	0	0	0	0	0	0	0	0	0	3
14	2	0	0.308590782	0	0	0	0	0	0	0	0	0	0	0	3
15	2	0	0.33063298	0	0	0	0	0	0	0	0	0	0	0	3
16	2	0	0.352675179	0	0	0	0	0	0	0	0	0	0	0	3
17	3	0	0.374717378	0	0	0	0	0	0	0	0	0	0	0	3
18	3	0	0.396759576	0	0	0	0	0	0	0	0	0	0	0	3
19	3	0	0.418801775	0	0	0	0	0	0	0	0	0	0	0	3
20	3	0	0.440843974	0	0	0	0	0	0	0	0	0	0	0	3
21	3	0	0.462886172	0	0	0	0	0	0	0	0	0	0	0	3
22	3	0	0.484928371	0	0	0	0	0	0	0	0	0	0	0	3
23	3	0	0.50697057	0	0	0	0	0	0	0	0	0	0	0	3
24	3	0	0.529012768	0	0	0	0	0	0	0	0	0	0	0	3
25	3	0	0.551054967	0	0	0	0	0	0	0	0	0	0	0	3
26	4	0	0.573097166	0	0	0	0	0	0	0	0	0	0	0	3
27	4	0	0.595139364	0	0	0	0	0	0	0	0	0	0	0	3
28	4	0	0.617181563	0	0	0	0	0	0	0	0	0	0	0	3
29	4	0	0.639223762	0	0	0	0	0	0	0	0	0	0	0	3
30	4	0	0.661265961	0	0	0	0	0	0	0	0	0	0	0	3
31	4	0	0.683308159	0	0	0	0	0	0	0	0	0	0	0	3
32	4	0	0.705350358	0	0	0	0	0	0	0	0	0	0	0	3
33	4	0	0.727392557	0	0	0	0	0	0	0	0	0	0	0	3
34	4	0	0.749434755	0	0	0	0	0	0	0	0	0	0	0	3
35	5	0	0.771476954	0	0	0	0	0	0	0	0	0	0	0	3
36	5	0	0.793519153	0	0	0	0	0	0	0	0	0	0	0	3
37	5	0	0.815561351	0	0	0	0	0	0	0	0	0	0	0	3
38	5	0	0.83760355	0	0	0	0	0	0	0	0	0	0	0	3
39	5	0	0.859645749	0	0	0	0	0	0	0	0	0	0	0	3
40	5	0	0.881687947	0	0	0	0	0	0	0	0	0	0	0	3
41	5	0	0.903730146	0	0	0	0	0	0	0	0	0	0	0	3
42	6	0	0.925772345	0	0	0	0	0	0	0	0	0	0	0	3
43	6	0	0.947814543	0	0	0	0	0	0	0	0	0	0	0	3
44	6	0	0.969856742	0	0	0	0	0	0	0	0	0	0	0	3
45	6	0	0.991898941	0	0	0	0	0	0	0	0	0	0	0	3
46	6	0	1.01394114	0	0	0	0	0	0.001	0	0	0	0	0	3
47	7	0	1.03598334	0	0	0	0	0	0.001	0	0	0	0	0	3
48	7	0	1.05802554	0	0	0	0	0	0.001	0	0	0	0	0	3
49	7	0	1.08006774	0	0	0	0	0	0.001	0	0	0	0	0	3
50	7	0	1.10210993	0	0	0	0	0	0.001	0	0	0	0	0	3
51	7	0	1.12415213	0	0	0	0	0	0.001	0	0	0	0	0	3
52	7	0	1.14619433	0	0	0	0	0	0.001	0	0	0	0	0	3
53	7	0	1.16823653	0	0	0	0	0	0.001	0	0	0	0	0	3
54	7	0	1.19027873	0	0	0	0	0	0.001	0	0	0	0	0	3
55	7	0	1.21232093	0	0	0	0	0	0.001	0	0	0	0	0	3
56	8	0	1.23436313	0	0	0	0	0	0.001	0	0	0	0	0	3
57	8	0	1.25640533	0	0	0	0	0	0.001	0	0	0	0	0	3
58	8	0	1.27844752	0	0	0	0	0	0.001	0	0	0	0	0	3
