Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	0	0.0274245945	0.00881687947	0.258284737	0.258284737	0.258284737	0.258284737	0	0	0	0	0	0	0	3
2	0	0.0548571435	0.0176337589	0.184935862	0.221604981	0.184935862	0.258284737	0.0366797555	0	0	0	0	0	0	3
3	0	0.0823484686	0.0264506384	0.147032243	0.196709516	0.147032243	0.258284737	0.0615752203	0	0	0	0	0	0	3
4	0	0.110274093	0.0352675179	0.146307344	0.183945756	0.146307344	0.258284737	0.0743389812	0	0	0	0	0	0	3
5	0	0.141408784	0.0440843974	0.129351383	0.171925435	0.129351383	0.258284737	0.0863593015	0	0	0	0	0	0	3
6	0	0.223678754	0.0529012768	0.0887133937	0.141319702	0.0887133937	0.258284737	0.116965034	0	0	0	0	0	0	3
7	0	0.568759793	0.0617181563	0.0507994179	0.0863987424	0.0507994179	0.258284737	0.171885994	0	0	0	0	0	0	3
8	0	2.85564098	0.0705350358	0.0283981029	0.0399501264	0.0283981029	0.258284737	0.21833461	0	0	0	0	0	0	3
9	0	19.4837396	0.0793519153	0.0137723102	0.0176090708	0.0137723102	0.258284737	0.240675666	0	0	0	0	0	0	3
10	0	141.707113	0.0881687947	0.00627788216	0.00783584157	0.00627788216	0.258284737	0.250448895	0	0	0	0	0	0	3
11	0	1471.00763	0.0969856742	0.00321807984	0.00366292436	0.00321807984	0.258284737	0.254621812	0	0	0	0	0	0	3
12	1	9538.76099	0.105802554	0.00213443436	0.00237014846	0.00213443436	0.258284737	0.255914588	0	0	0	0	0	0	3
13	1	33516.0466	0.114619433	0.00142940354	0.00169714218	0.00142940354	0.258284737	0.256587595	0	0	0	0	0	0	3
14	1	34532.7218	0.123436313	0.00153773732	0.00169244916	0.00142940354	0.258284737	0.256592288	0	0	0	0	0	0	3
15	1	34604.4601	0.132253192	0.00281774314	0.001694782	0.00142940354	0.258284737	0.256592288	0	0	0	0	0	0	3
16	1	34737.703	0.141070072	0.0040260455	0.00170372399	0.00142940354	0.258284737	0.256592288	0	0	0	0	0	0	3
17	1	34907.4942	0.149886951	0.00310360032	0.00171053303	0.00142940354	0.258284737	0.256592288	0	0	0	0	0	0	3
18	1	35133.0173	0.158703831	0.0020148064	0.0017124862	0.00142940354	0.258284737	0.256592288	0	0	0	0	0	0	3
19	1	35467.9253	0.16752071	0.00123024623	0.00170793262	0.00123024623	0.258284737	0.256592288	0	0	0	0	0	0	3
20	1	35969.1261	0.176337589	0.000772012423	0.00169489133	0.000772012423	0.258284737	0.256592288	0	0	0	0	0	0	3
21	1	37454.425	0.185154469	0.000373685127	0.00164249736	0.000373685127	0.258284737	0.256642239	0	0	0	0	0	0	3
22	1	40677.2656	0.193971348	0.000183844762	0.001526929	0.000183844762	0.258284737	0.256757808	0	0	0	0	0	0	3
23	2	55777.9181	0.202788228	5.72790387e-05	0.00112905339	5.72790387e-05	0.258284737	0.257155683	0	0	0	0	0	0	3
24	2	161128.217	0.211605107	1.39191012e-05	0.000399946266	1.39191012e-05	0.258284737	0.25788479	0	0	0	0	0	0	3
25	2	326715.554	0.220421987	4.6535649e-06	0.000199602374	4.6535649e-06	0.258284737	0.258085134	0	0	0	0	0	0	3
26	2	685256.043	0.229238866	1.1232215e-06	9.57538736e-05	1.1232215e-06	0.258284737	0.258188983	0	0	0	0	0	0	3
27	2	1063311.69	0.238055746	3.04514724e-07	6.18172874e-05	3.04514724e-07	0.258284737	0.258222919	0	0	0	0	0	0	3
28	2	1441580.42	0.246872625	9.24131143e-08	4.56207648e-05	9.24131143e-08	0.258284737	0.258239116	0	0	0	0	0	0	3
29	2	1819860.97	0.255689505	3.12325335e-08	3.61444181e-05	3.12325335e-08	0.258284737	0.258248592	0	0	0	0	0	0	3
30	2	2198143.21	0.264506384	1.16081305e-08	2.99262608e-05	1.16081305e-08	0.258284737	0.25825481	0	0	0	0	0	0	3
31	2	2803933.11	0.273323264	3.36244584e-09	2.3461417e-05	3.36244584e-09	0.258284737	0.258261275	0	0	0	0	0	0	3
32	2	3409723.06	0.282140143	1.02056076e-09	1.92933153e-05	1.02056076e-09	0.258284737	0.258265443	0	0	0	0	0	0	3
33	2	4015513.03	0.290957023	3.17832137e-10	1.63827272e-05	3.17832137e-10	0.258284737	0.258268354	0	0	0	0	0	0	3
34	3	4621302.99	0.299773902	1.01807947e-10	1.42351879e-05	1.01807947e-10	0.258284737	0.258270502	0	0	0	0	0	0	3
35	3	5227092.95	0.308590782	3.49229196e-11	1.25854157e-05	3.49229196e-11	0.258284737	0.258272151	0	0	0	0	0	0	3
36	3	5963781.98	0.317407661	1.28416714e-11	1.10307766e-05	1.28416714e-11	0.258284737	0.258273706	0	0	0	0	0	0	3
