Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	0	0.0274245945	0.00881687947	8.60949122e-06	8.60949122e-06	8.60949122e-06	8.60949122e-06	0	0	0	0	0	0	0	3
2	0	0.0548571435	0.0176337589	6.16452872e-06	7.38683271e-06	6.16452872e-06	8.60949122e-06	1.22265852e-06	0	0	0	0	0	0	3
3	0	0.0823484686	0.0264506384	4.90107475e-06	6.55698388e-06	4.90107475e-06	8.60949122e-06	2.05250734e-06	0	0	0	0	0	0	3
4	0	0.110274093	0.0352675179	4.87691147e-06	6.13152518e-06	4.87691147e-06	8.60949122e-06	2.47796604e-06	0	0	0	0	0	0	3
5	0	0.141408784	0.0440843974	4.31171275e-06	5.73084784e-06	4.31171275e-06	8.60949122e-06	2.87864338e-06	0	0	0	0	0	0	3
6	0	0.223678754	0.0529012768	2.95711312e-06	4.71065674e-06	2.95711312e-06	8.60949122e-06	3.89883448e-06	0	0	0	0	0	0	3
7	0	0.568759793	0.0617181563	1.69331393e-06	2.87995808e-06	1.69331393e-06	8.60949122e-06	5.72953314e-06	0	0	0	0	0	0	3
8	0	2.85564098	0.0705350358	9.46603431e-07	1.33167088e-06	9.46603431e-07	8.60949122e-06	7.27782034e-06	0	0	0	0	0	0	3
9	0	19.4837396	0.0793519153	4.59077007e-07	5.86969028e-07	4.59077007e-07	8.60949122e-06	8.0225222e-06	0	0	0	0	0	0	3
10	0	141.707113	0.0881687947	2.09262739e-07	2.61194719e-07	2.09262739e-07	8.60949122e-06	8.3482965e-06	0	0	0	0	0	0	3
11	0	1471.00763	0.0969856742	1.07269328e-07	1.22097479e-07	1.07269328e-07	8.60949122e-06	8.48739374e-06	0	0	0	0	0	0	3
12	1	9538.76099	0.105802554	7.1147812e-08	7.90049486e-08	7.1147812e-08	8.60949122e-06	8.53048627e-06	0	0	0	0	0	0	3
13	1	33516.0466	0.114619433	4.76467845e-08	5.65714061e-08	4.76467845e-08	8.60949122e-06	8.55291982e-06	0	0	0	0	0	0	3
14	1	34532.7218	0.123436313	5.12579108e-08	5.64149719e-08	4.76467845e-08	8.60949122e-06	8.55307625e-06	0	0	0	0	0	0	3
15	1	34604.4601	0.132253192	9.39247714e-08	5.64927333e-08	4.76467845e-08	8.60949122e-06	8.55307625e-06	0	0	0	0	0	0	3
16	1	34737.703	0.141070072	1.34201517e-07	5.67907997e-08	4.76467845e-08	8.60949122e-06	8.55307625e-06	0	0	0	0	0	0	3
17	1	34907.4942	0.149886951	1.03453344e-07	5.70177678e-08	4.76467845e-08	8.60949122e-06	8.55307625e-06	0	0	0	0	0	0	3
18	1	35133.0173	0.158703831	6.71602133e-08	5.70828734e-08	4.76467845e-08	8.60949122e-06	8.55307625e-06	0	0	0	0	0	0	3
19	1	35467.9253	0.16752071	4.10082077e-08	5.69310875e-08	4.10082077e-08	8.60949122e-06	8.55307625e-06	0	0	0	0	0	0	3
20	1	35969.1261	0.176337589	2.57337474e-08	5.64963776e-08	2.57337474e-08	8.60949122e-06	8.55307625e-06	0	0	0	0	0	0	3
21	1	37454.425	0.185154469	1.24561709e-08	5.47499119e-08	1.24561709e-08	8.60949122e-06	8.55474131e-06	0	0	0	0	0	0	3
22	1	40677.2656	0.193971348	6.12815875e-09	5.08976333e-08	6.12815875e-09	8.60949122e-06	8.55859359e-06	0	0	0	0	0	0	3
23	2	55777.9181	0.202788228	1.90930129e-09	3.76351129e-08	1.90930129e-09	8.60949122e-06	8.57185611e-06	0	0	0	0	0	0	3
24	2	161128.217	0.211605107	4.6397004e-10	1.33315422e-08	4.6397004e-10	8.60949122e-06	8.59615968e-06	0	0	0	0	0	0	3
25	2	326715.554	0.220421987	1.5511883e-10	6.65341246e-09	1.5511883e-10	8.60949122e-06	8.60283781e-06	0	0	0	0	0	0	3
26	2	685256.043	0.229238866	3.74407166e-11	3.19179579e-09	3.74407166e-11	8.60949122e-06	8.60629943e-06	0	0	0	0	0	0	3
27	2	1063311.69	0.238055746	1.01504908e-11	2.06057625e-09	1.01504908e-11	8.60949122e-06	8.60743065e-06	0	0	0	0	0	0	3
28	2	1441580.42	0.246872625	3.08043714e-12	1.52069216e-09	3.08043714e-12	8.60949122e-06	8.60797053e-06	0	0	0	0	0	0	3
29	2	1819860.97	0.255689505	1.04108445e-12	1.20481394e-09	1.04108445e-12	8.60949122e-06	8.60828641e-06	0	0	0	0	0	0	3
30	2	2198143.21	0.264506384	3.86937685e-13	9.97542027e-10	3.86937685e-13	8.60949122e-06	8.60849368e-06	0	0	0	0	0	0	3
31	2	2803933.11	0.273323264	1.12081528e-13	7.82047232e-10	1.12081528e-13	8.60949122e-06	8.60870918e-06	0	0	0	0	0	0	3
32	2	3409723.06	0.282140143	3.40186921e-14	6.43110509e-10	3.40186921e-14	8.60949122e-06	8.60884811e-06	0	0	0	0	0	0	3
33	2	4015513.03	0.290957023	1.05944046e-14	5.46090907e-10	1.05944046e-14	8.60949122e-06	8.60894513e-06	0	0	0	0	0	0	3
34	3	4621302.99	0.299773902	3.39359822e-15	4.74506262e-10	3.39359822e-15	8.60949122e-06	8.60901672e-06	0	0	0	0	0	0	3
35	3	5227092.95	0.308590782	1.16409732e-15	4.19513855e-10	1.16409732e-15	8.60949122e-06	8.60907171e-06	0	0	0	0	0	0	3
36	3	5963781.98	0.317407661	4.28055713e-16	3.67692554e-10	4.28055713e-16	8.60949122e-06	8.60912353e-06	0	0	0	0	0	0	3
37	3	6700471.02	0.326224541	2.27348208e-16	3.27266306e-10	2.27348208e-16	8.60949122e-06	8.60916396e-06	0	0	0	0	0	0	3
38	3	7437160.04	0.33504142	1.69918729e-16	2.94848909e-10	1.69918729e-16	8.60949122e-06	8.60919637e-06	0	0	0	0	0	0	3
39	3	8173849.04	0.343858299	1.50000199e-16	2.68274912e-10	1.50000199e-16	8.60949122e-06	8.60922295e-06	0	0	0	0	0	0	3
40	3	8910538.04	0.352675179	1.49506737e-16	2.46094987e-10	1.49506737e-16	8.60949122e-06	8.60924513e-06	0	0	0	0	0	0	3
41	3	9806410.79	0.361492058	1.31428411e-16	2.23612788e-10	1.31428411e-16	8.60949122e-06	8.60926761e-06	0	0	0	0	0	0	3
42	3	10702283.5	0.370308938	1.30698473e-16	2.04894495e-10	1.30698473e-16	8.60949122e-06	8.60928633e-06	0	0	0	0	0	0	3
