Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	0	0.00229694888	0.00842031614	0.000123005562	0.000123005562	0.000123005562	0.000123005562	0	0	0	0	0	0	0	3
2	0	0.00350588381	0.0168406323	4.97167896e-05	9.77333733e-05	4.97167896e-05	0.000123005562	2.52721885e-05	0	0	0	0	0	0	3
3	0	0.00472568377	0.0252609484	4.12360263e-05	8.31502008e-05	4.12360263e-05	0.000123005562	3.9855361e-05	0	0	0	0	0	0	3
4	0	0.00595568116	0.0336812646	4.14375916e-05	7.45355018e-05	4.12360263e-05	0.000123005562	4.847006e-05	0	0	0	0	0	0	3
5	0	0.00721439741	0.0421015807	4.10338841e-05	6.86903802e-05	4.10338841e-05	0.000123005562	5.43151816e-05	0	0	0	0	0	0	3
6	1	0.00925187331	0.0505218969	3.97196028e-05	6.23103468e-05	3.97196028e-05	0.000123005562	6.0695215e-05	0	0	0	0	0	0	3
7	1	0.0114727915	0.058942213	3.92446353e-05	5.78452558e-05	3.92446353e-05	0.000123005562	6.5160306e-05	0	0	0	0	0	0	3
8	1	0.0137673786	0.0673625292	3.78500329e-05	5.45126837e-05	3.78500329e-05	0.000123005562	6.84928781e-05	0	0	0	0	0	0	3
9	1	0.0160962207	0.0757828453	3.80987783e-05	5.21378782e-05	3.78500329e-05	0.000123005562	7.08676836e-05	0	0	0	0	0	0	3
10	1	0.0184531048	0.0842031614	3.6659384e-05	5.016092e-05	3.6659384e-05	0.000123005562	7.28446418e-05	0	0	0	0	0	0	3
11	1	0.0220296794	0.0926234776	5.1638662e-05	5.04008352e-05	3.6659384e-05	0.000123005562	7.28446418e-05	0	0	0	0	0	0	3
12	1	0.0258405416	0.101043794	5.12708073e-05	5.05291353e-05	3.6659384e-05	0.000123005562	7.28446418e-05	0	0	0	0	0	0	3
13	1	0.0296662155	0.10946411	5.25881055e-05	5.07946544e-05	3.6659384e-05	0.000123005562	7.28446418e-05	0	0	0	0	0	0	3
14	1	0.0335061852	0.117884426	4.92815859e-05	5.06212495e-05	3.6659384e-05	0.000123005562	7.28446418e-05	0	0	0	0	0	0	3
15	1	0.0373584548	0.126304742	5.18125148e-05	5.07440885e-05	3.6659384e-05	0.000123005562	7.28446418e-05	0	0	0	0	0	0	3
16	1	0.0431550582	0.134725058	5.01442734e-05	5.06635211e-05	3.6659384e-05	0.000123005562	7.28446418e-05	0	0	0	0	0	0	3
17	1	0.0489739748	0.143145374	5.2509338e-05	5.08828346e-05	3.6659384e-05	0.000123005562	7.28446418e-05	0	0	0	0	0	0	3
18	1	0.0548131767	0.151565691	5.18696451e-05	5.09879587e-05	3.6659384e-05	0.000123005562	7.28446418e-05	0	0	0	0	0	0	3
19	1	0.060668169	0.159986007	5.51604772e-05	5.13906421e-05	3.6659384e-05	0.000123005562	7.28446418e-05	0	0	0	0	0	0	3
20	1	0.0665368958	0.168406323	5.50611737e-05	5.17143925e-05	3.6659384e-05	0.000123005562	7.28446418e-05	0	0	0	0	0	0	3
21	1	0.0753549963	0.176826639	5.79725638e-05	5.24467286e-05	3.6659384e-05	0.000123005562	7.28446418e-05	0	0	0	0	0	0	3
22	2	0.0841948674	0.185246955	5.85850582e-05	5.30912102e-05	3.6659384e-05	0.000123005562	7.28446418e-05	0	0	0	0	0	0	3
23	2	0.0930521835	0.193667271	6.18467107e-05	5.39246161e-05	3.6659384e-05	0.000123005562	7.28446418e-05	0	0	0	0	0	0	3
24	2	0.101928903	0.202087587	6.1802942e-05	5.46107187e-05	3.6659384e-05	0.000123005562	7.28446418e-05	0	0	0	0	0	0	3
25	2	0.110822026	0.210507904	6.60840309e-05	5.55314163e-05	3.6659384e-05	0.000123005562	7.28446418e-05	0	0	0	0	0	0	3
26	2	0.124195022	0.21892822	6.76524206e-05	5.68365745e-05	3.6659384e-05	0.000123005562	7.28446418e-05	0	0	0	0	0	0	3
27	2	0.137609153	0.227348536	7.02290868e-05	5.81420756e-05	3.6659384e-05	0.000123005562	7.28446418e-05	0	0	0	0	0	0	3
28	2	0.151069064	0.235768852	7.13729199e-05	5.93209139e-05	3.6659384e-05	0.000123005562	7.28446418e-05	0	0	0	0	0	0	3
29	2	0.16457264	0.244189168	7.35363261e-05	6.04873222e-05	3.6659384e-05	0.000123005562	7.28446418e-05	0	0	0	0	0	0	3
30	2	0.178123992	0.252609484	7.50651645e-05	6.15963781e-05	3.6659384e-05	0.000123005562	7.28446418e-05	0	0	0	0	0	0	3
31	2	0.196032028	0.2610298	7.59037986e-05	6.29033982e-05	3.6659384e-05	0.000123005562	7.28446418e-05	0	0	0	0	0	0	3
32	2	0.214019275	0.269450117	7.65878623e-05	6.40535088e-05	3.6659384e-05	0.000123005562	7.28446418e-05	0	0	0	0	0	0	3
33	2	0.232083156	0.277870433	7.93356573e-05	6.52429744e-05	3.6659384e-05	0.000123005562	7.28446418e-05	0	0	0	0	0	0	3
34	2	0.250251998	0.286290749	8.12136636e-05	6.64024813e-05	3.6659384e-05	0.000123005562	7.28446418e-05	0	0	0	0	0	0	3
35	2	0.268517615	0.294711065	8.22044836e-05	6.74773952e-05	3.6659384e-05	0.000123005562	7.28446418e-05	0	0	0	0	0	0	3
36	2	0.286876916	0.303131381	8.30007879e-05	6.84708479e-05	3.6659384e-05	0.000123005562	7.28446418e-05	0	0	0	0	0	0	3
37	2	0.305327505	0.311551697	8.3162236e-05	6.93586315e-05	3.6659384e-05	0.000123005562	7.28446418e-05	0	0	0	0	0	0	3
38	2	0.323864977	0.319972013	8.3686893e-05	7.01787565e-05	3.6659384e-05	0.000123005562	7.28446418e-05	0	0	0	0	0	0	3
39	3	0.342484752	0.32839233	8.38688229e-05	7.09230406e-05	3.6659384e-05	0.000123005562	7.28446418e-05	0	0	0	0	0	0	3
40	3	0.361182169	0.336812646	8.40929391e-05	7.16048104e-05	3.6659384e-05	0.000123005562	7.28446418e-05	0	0	0	0	0	0	3
41	3	0.379948091	0.345232962	8.37171923e-05	7.220305e-05	3.6659384e-05	0.000123005562	7.28446418e-05	0	0	0	0	0	0	3
42	3	0.398781357	0.353653278	8.3431136e-05	7.27333194e-05	3.6659384e-05	0.000123005562	7.28446418e-05	0	0	0	0	0	0	3
43	3	0.417677974	0.362073594	8.27991706e-05	7.31887193e-05	3.6659384e-05	0.000123005562	7.28446418e-05	0	0	0	0	0	0	3
44	3	0.436635841	0.37049391	8.19071424e-05	7.3567256e-05	3.6659384e-05	0.000123005562	7.28446418e-05	0	0	0	0	0	0	3
45	3	0.45565248	0.378914227	8.05776602e-05	7.3859835e-05	3.6659384e-05	0.000123005562	7.28446418e-05	0	0	0	0	0	0	3
46	3	0.474724944	0.387334543	7.92291214e-05	7.40755505e-05	3.6659384e-05	0.000123005562	7.28446418e-05	0	0	0	0	0	0	3
47	3	0.493849087	0.395754859	7.80395589e-05	7.42290554e-05	3.6659384e-05	0.000123005562	7.28446418e-05	0	0	0	0	0	0	3
