Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	0	0.00229694888	0.00842031614	101325.014	101325.014	101325.014	101325.014	0	0	0	0	21.557	0	0	3
2	0	0.00350588381	0.0168406323	101325.002	101325.01	101325.002	101325.014	0.00400952446	0	0	0	21.1317	0	0	3
3	0	0.00472568377	0.0252609484	101325.005	101325.009	101325.002	101325.014	0.00519981673	0	0	0	21.0056	0	0	3
4	0	0.00595568116	0.0336812646	101325.006	101325.008	101325.002	101325.014	0.00572672301	0	0	0	20.5877	0	0	3
5	0	0.00721439741	0.0421015807	101325.007	101325.008	101325.002	101325.014	0.00604419145	0	0	0	20.792	0	0	3
6	1	0.00925187331	0.0505218969	101325.006	101325.008	101325.002	101325.014	0.00642204628	0	0	0	20.3457	0	0	3
7	1	0.0114727915	0.058942213	101325.006	101325.007	101325.002	101325.014	0.00666907661	0	0	0	20.5138	0	0	3
8	1	0.0137673786	0.0673625292	101325.006	101325.007	101325.002	101325.014	0.00686995943	0	0	0	19.9785	0	0	3
9	1	0.0160962207	0.0757828453	101325.006	101325.007	101325.002	101325.014	0.00700320071	0	0	0	20.2694	0	0	3
10	1	0.0184531048	0.0842031614	101325.006	101325.007	101325.002	101325.014	0.00713488735	0	0	0	19.6503	0	0	3
11	1	0.0220296794	0.0926234776	101325.008	101325.007	101325.002	101325.014	0.00713488735	0	0	0	19.7127	0	0	3
12	1	0.0258405416	0.101043794	101325.007	101325.007	101325.002	101325.014	0.00713488735	0	0	0	18.9487	0	0	3
13	1	0.0296662155	0.10946411	101325.007	101325.007	101325.002	101325.014	0.00713488735	0	0	0	19.3608	0	0	3
14	1	0.0335061852	0.117884426	101325.006	101325.007	101325.002	101325.014	0.00713488735	0	0	0	18.6292	0	0	3
15	1	0.0373584548	0.126304742	101325.007	101325.007	101325.002	101325.014	0.00713488735	0	0	0	19.1667	0	0	3
