Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0.00233605447	0.00798724083	101325.009	101325.009	101325.009	101325.009	0	0	0	0	10.4028	0	0	3
2	1	0.0040212357	0.0159744817	101324.999	101325.005	101324.999	101325.009	0.00383678985	0	0	0	9.65737	0	0	3
3	1	0.00572143262	0.0239617225	101325.001	101325.004	101324.999	101325.009	0.00499470545	0	0	0	9.65602	0	0	3
4	1	0.00743127207	0.0319489633	101325.002	101325.003	101324.999	101325.009	0.00542971065	0	0	0	9.54531	0	0	3
5	1	0.00918405604	0.0399362042	101325.002	101325.003	101324.999	101325.009	0.00564283575	0	0	0	9.62909	0	0	3
6	1	0.0120951263	0.047923445	101325.002	101325.003	101324.999	101325.009	0.00585444712	0	0	0	9.53471	0	0	3
7	1	0.0153634982	0.0559106858	101325.002	101325.003	101324.999	101325.009	0.00599820717	0	0	0	9.60297	0	0	3
8	1	0.0187480498	0.0638979267	101325.002	101325.002	101324.999	101325.009	0.00610181566	0	0	0	9.51248	0	0	3
9	1	0.0221568936	0.0718851675	101325.002	101325.002	101324.999	101325.009	0.006173416	0	0	0	9.56118	0	0	3
10	1	0.0255767543	0.0798724083	101325.002	101325.002	101324.999	101325.009	0.00623532935	0	0	0	9.46921	0	0	3
11	1	0.0307205079	0.0878596492	101325.005	101325.003	101324.999	101325.009	0.00623532935	0	0	0	9.26599	0	0	3
12	1	0.0358429478	0.09584689	101325.004	101325.003	101324.999	101325.009	0.00623532935	0	0	0	9.15969	0	0	3
13	1	0.0410064468	0.103834131	101325.003	101325.003	101324.999	101325.009	0.00623532935	0	0	0	9.26455	0	0	3
14	2	0.0461841657	0.111821372	101325.004	101325.003	101324.999	101325.009	0.00623532935	0	0	0	9.14956	0	0	3
15	2	0.0513605044	0.119808613	101325.003	101325.003	101324.999	101325.009	0.00623532935	0	0	0	9.23988	0	0	3
16	2	0.0591551887	0.127795853	101325.003	101325.003	101324.999	101325.009	0.00623532935	0	0	0	9.14474	0	0	3
17	2	0.0669580815	0.135783094	101325.003	101325.003	101324.999	101325.009	0.00623532935	0	0	0	9.08721	0	0	3
18	2	0.0747691761	0.143770335	101325.003	101325.003	101324.999	101325.009	0.00623532935	0	0	0	9.01955	0	0	3
19	2	0.0825896567	0.151757576	101325.003	101325.003	101324.999	101325.009	0.00623532935	0	0	0	9.06516	0	0	3
20	2	0.0904215795	0.159744817	101325.003	101325.003	101324.999	101325.009	0.00623532935	0	0	0	9.02086	0	0	3
21	2	0.102189972	0.167732058	101325.002	101325.003	101324.999	101325.009	0.00623532935	0	0	0	9.03847	0	0	3
22	2	0.113990562	0.175719298	101325.002	101325.003	101324.999	101325.009	0.00623532935	0	0	0	9.01237	0	0	3
23	2	0.125801087	0.183706539	101325.003	101325.003	101324.999	101325.009	0.00623532935	0	0	0	8.93876	0	0	3
24	2	0.137614949	0.19169378	101325.002	101325.003	101324.999	101325.009	0.00623532935	0	0	0	8.89692	0	0	3
25	2	0.1494289	0.199681021	101325.002	101325.003	101324.999	101325.009	0.00623532935	0	0	0	8.89243	0	0	3
26	2	0.167144735	0.207668262	101325.002	101325.003	101324.999	101325.009	0.00623532935	0	0	0	8.85129	0	0	3
27	2	0.184861205	0.215655503	101325.002	101325.002	101324.999	101325.009	0.00623532935	0	0	0	8.82322	0	0	3
28	2	0.202578429	0.223642743	101325.002	101325.002	101324.999	101325.009	0.00623532935	0	0	0	8.78755	0	0	3
29	2	0.220299931	0.231629984	101325.001	101325.002	101324.999	101325.009	0.00629099927	0	0	0	8.7847	0	0	3
30	2	0.238025586	0.239617225	101325.001	101325.002	101324.999	101325.009	0.00636794603	0	0	0	8.75521	0	0	3
31	2	0.261379382	0.247604466	101325.001	101325.002	101324.999	101325.009	0.00646135071	0	0	0	8.73059	0	0	3
32	3	0.284751235	0.255591707	101325.001	101325.002	101324.999	101325.009	0.00656700581	0	0	0	8.70087	0	0	3
33	3	0.308141037	0.263578948	101325	101325.002	101324.999	101325.009	0.00668781331	0	0	0	8.68993	0	0	3
34	3	0.331544286	0.271566188	101325	101325.002	101324.999	101325.009	0.00678399463	0	0	0	8.65927	0	0	3
35	3	0.35496548	0.279553429	101325	101325.002	101324.999	101325.009	0.00687109117	0	0	0	8.62142	0	0	3
36	3	0.378407031	0.28754067	101325	101325.002	101324.999	101325.009	0.00697168411	0	0	0	8.58998	0	0	3
37	3	0.401867325	0.295527911	101325	101325.001	101324.999	101325.009	0.00707947997	0	0	0	8.57859	0	0	3
38	3	0.425339543	0.303515152	101325	101325.001	101324.999	101325.009	0.00717903698	0	0	0	8.56176	0	0	3
39	3	0.448824144	0.311502393	101325	101325.001	101324.999	101325.009	0.00727423019	0	0	0	8.53555	0	0	3
40	3	0.472322583	0.319489633	101324.999	101325.001	101324.999	101325.009	0.00737788198	0	0	0	8.50634	0	0	3
41	3	0.495839073	0.327476874	101324.999	101325.001	101324.999	101325.009	0.00748818851	0	0	0	8.49623	0	0	3
42	3	0.519362501	0.335464115	101324.999	101325.001	101324.999	101325.009	0.00758637456	0	0	0	8.49407	0	0	3
43	3	0.542891149	0.343451356	101324.999	101325.001	101324.999	101325.009	0.00769007231	0	0	0	8.45574	0	0	3
44	3	0.566431503	0.351438597	101324.998	101325.001	101324.998	101325.009	0.00779924092	0	0	0	8.42603	0	0	3
45	3	0.589983471	0.359425838	101324.998	101325.001	101324.998	101325.009	0.00790494184	0	0	0	8.4004	0	0	3
46	3	0.613546021	0.367413078	101324.998	101325.001	101324.998	101325.009	0.0080129633	0	0	0	8.39557	0	0	3
47	3	0.637114559	0.375400319	101324.998	101325	101324.998	101325.009	0.00812434414	0	0	0	8.36627	0	0	3
48	4	0.660694066	0.38338756	101324.997	101325	101324.997	101325.009	0.0082327117	0	0	0	8.34863	0	0	3
49	4	0.684283635	0.391374801	101324.997	101325	101324.997	101325.009	0.00833748109	0	0	0	8.33174	0	0	3
50	4	0.70788016	0.399362042	101324.997	101325	101324.997	101325.009	0.00845174117	0	0	0	8.32512	0	0	3
51	4	0.7314811	0.407349283	101324.996	101325	101324.996	101325.009	0.0085676905	0	0	0	8.31081	0	0	3
52	4	0.755088193	0.415336523	101324.996	101325	101324.996	101325.009	0.00867985116	0	0	0	8.28721	0	0	3
53	4	0.778703815	0.423323764	101324.996	101325	101324.996	101325.009	0.00879070681	0	0	0	8.27189	0	0	3
54	4	0.802326082	0.431311005	101324.996	101325	101324.996	101325.009	0.00890718476	0	0	0	8.27251	0	0	3
55	4	0.825951092	0.439298246	101324.996	101325	101324.996	101325.009	0.00902321738	0	0	0	8.26195	0	0	3
56	4	0.849580732	0.447285487	101324.996	101324.999	101324.996	101325.009	0.00913453431	0	0	0	8.23738	0	0	3
57	4	0.873222098	0.455272728	101324.995	101324.999	101324.995	101325.009	0.00924788348	0	0	0	8.24185	0	0	3
58	4	0.896862577	0.463259968	101324.995	101324.999	101324.995	101325.009	0.00936533211	0	0	0	8.22743	0	0	3
59	4	0.920507652	0.471247209	101324.995	101324.999	101324.995	101325.009	0.00947845282	0	0	0	8.1979	0	0	3
60	4	0.944162445	0.47923445	101324.995	101324.999	101324.995	101325.009	0.00958984584	0	0	0	8.19609	0	0	3
61	4	0.967821058	0.487221691	101324.994	101324.999	101324.994	101325.009	0.00970792824	0	0	0	8.20383	0	0	3
62	4	0.991479633	0.495208932	101324.994	101324.999	101324.994	101325.009	0.00982363177	0	0	0	8.18281	0	0	3
63	4	1.01514476	0.503196173	101324.994	101324.999	101324.994	101325.009	0.0099367957	0	0	0	8.14917	0	0	3
