Iteration	CPUTime	PhysTime	Travels
67	7	0.00289059824	0.418384303
68	7	0.00295206397	0.424628845
69	7	0.00301354763	0.430873387
70	7	0.00307510149	0.437117929
71	8	0.00313690541	0.44336247
72	8	0.00319879666	0.449607012
73	8	0.00326076524	0.455851554
74	8	0.00332267351	0.462096096
75	8	0.00338459537	0.468340638
76	8	0.00344645545	0.47458518
77	8	0.00350835914	0.480829721
78	8	0.00357023192	0.487074263
79	8	0.00363216609	0.493318805
80	8	0.00369407678	0.499563347
81	9	0.00375604815	0.505807889
82	9	0.00381799341	0.512052431
83	9	0.00387999588	0.518296972
84	9	0.00394196818	0.524541514
85	9	0.00400399661	0.530786056
86	9	0.00406599527	0.537030598
87	9	0.00412804942	0.54327514
88	9	0.00419007322	0.549519682
89	9	0.00425215387	0.555764223
90	9	0.00431420377	0.562008765
91	9	0.00437630984	0.568253307
92	10	0.00443838457	0.574497849
93	10	0.00450051583	0.580742391
94	10	0.00456261675	0.586986933
95	10	0.00462477484	0.593231474
96	10	0.00468690215	0.599476016
97	10	0.00474908646	0.605720558
98	10	0.00481123933	0.6119651
99	10	0.00487344951	0.618209642
100	10	0.00493562821	0.624454184
101	11	0.00499786447	0.630698725
102	11	0.00506006881	0.636943267
103	11	0.00512233063	0.643187809
104	11	0.00518455998	0.649432351
105	11	0.00524684646	0.655676893
106	11	0.00530909936	0.661921435
107	11	0.00537140935	0.668165976
108	11	0.00543368529	0.674410518
109	11	0.00549601758	0.68065506
110	11	0.00555831439	0.686899602
111	11	0.00562066729	0.693144144
112	12	0.00568298433	0.699388686
113	12	0.00574535689	0.705633227
114	12	0.00580769266	0.711877769
115	12	0.00587008375	0.718122311
116	12	0.00593243802	0.724366853
117	12	0.00599484798	0.730611395
118	12	0.00605722051	0.736855937
119	12	0.00611964841	0.743100479
120	12	0.00618203929	0.74934502
121	12	0.00624448582	0.755589562
122	12	0.0063068947	0.761834104
123	13	0.00636935873	0.768078646
124	13	0.00643178579	0.774323188
125	13	0.00649426862	0.78056773
126	13	0.00655671273	0.786812271
127	13	0.00661921185	0.793056813
128	13	0.00668167183	0.799301355
129	13	0.00674418627	0.805545897
130	13	0.00680666026	0.811790439
131	13	0.00686918941	0.818034981
132	13	0.00693167871	0.824279522
133	13	0.00699422418	0.830524064
134	14	0.00705673046	0.836768606
135	14	0.00711929399	0.843013148
136	14	0.00718181849	0.84925769
137	14	0.00724439956	0.855502232
138	14	0.00730694057	0.861746773
139	14	0.00736953724	0.867991315
140	14	0.00743209246	0.874235857
141	14	0.00749470212	0.880480399
142	14	0.00755726871	0.886724941
143	14	0.00761988883	0.892969483
144	14	0.00768246564	0.899214024
145	15	0.00774509658	0.905458566
146	15	0.00780768476	0.911703108
147	15	0.00787032788	0.91794765
148	15	0.00793292914	0.924192192
149	15	0.00799558576	0.930436734
150	15	0.00805820019	0.936681275
151	15	0.00812086966	0.942925817
152	15	0.00818349619	0.949170359
153	15	0.0082461765	0.955414901
154	15	0.0083088126	0.961659443
155	15	0.00837150158	0.967903985
156	16	0.00843414583	0.974148526
157	16	0.00849684309	0.980393068
158	16	0.00855949569	0.98663761
159	16	0.00862220149	0.992882152
160	16	0.00868486288	0.999126694
161	16	0.00874757768	1.00537124
162	16	0.00881024765	1.01161578
163	16	0.00887297064	1.01786032
164	16	0.00893564807	1.02410486
165	16	0.00899837771	1.0303494
166	17	0.00906106153	1.03659394
167	17	0.00912379746	1.04283849
168	17	0.00918648765	1.04908303
169	17	0.00924922983	1.05532757
170	17	0.00931192609	1.06157211
171	17	0.00937467451	1.06781665
172	17	0.00943737706	1.0740612
173	17	0.00950013175	1.08030574
174	17	0.00956283965	1.08655028
175	17	0.00962559771	1.09279482
176	17	0.00968831079	1.09903936
177	18	0.00975107581	1.10528391
178	18	0.0098137941	1.11152845
179	18	0.00987656424	1.11777299
180	18	0.00993928817	1.12401753
181	18	0.0100020639	1.13026207
182	18	0.0100647929	1.13650661
183	18	0.0101275736	1.14275116
184	18	0.0101903075	1.1489957
185	18	0.0102530927	1.15524024
186	18	0.0103158313	1.16148478
187	18	0.0103786214	1.16772932
188	19	0.0104413651	1.17397387
189	19	0.0105041607	1.18021841
190	19	0.0105669103	1.18646295
191	19	0.0106297102	1.19270749
192	19	0.0106924648	1.19895203
193	19	0.0107552694	1.20519657
194	19	0.0108180266	1.21144112
195	19	0.0108808354	1.21768566
196	19	0.0109435985	1.2239302
197	19	0.0110064116	1.23017474
198	19	0.0110691783	1.23641928
199	20	0.0111319956	1.24266383
200	20	0.0111947672	1.24890837
201	20	0.0112575902	1.25515291
202	20	0.0113203673	1.26139745
203	20	0.0113831938	1.26764199
204	20	0.0114459738	1.27388653
205	20	0.0115088054	1.28013108
206	20	0.0115715908	1.28637562
207	20	0.0116344268	1.29262016
208	20	0.0116972164	1.2988647
209	21	0.0117600561	1.30510924
210	21	0.0118228501	1.31135379
211	21	0.0118856945	1.31759833
212	21	0.0119484943	1.32384287
213	21	0.012011344	1.33008741
214	21	0.0120741472	1.33633195
215	21	0.012137001	1.34257649
216	21	0.0121998089	1.34882104
217	21	0.0122626675	1.35506558
218	21	0.0123254804	1.36131012
219	21	0.012388344	1.36755466
220	22	0.0124511615	1.3737992
221	22	0.0125140298	1.38004375
222	22	0.0125768518	1.38628829
223	22	0.0126397234	1.39253283
224	22	0.0127025492	1.39877737
225	22	0.012765426	1.40502191
226	22	0.0128282566	1.41126645
227	22	0.0128911375	1.417511
228	22	0.0129539716	1.42375554
229	22	0.0130168551	1.43000008
230	22	0.0130796931	1.43624462
231	22	0.0131425805	1.44248916
232	23	0.0132054217	1.44873371
233	23	0.0132683128	1.45497825
234	23	0.0133311574	1.46122279
235	23	0.0133940514	1.46746733
236	23	0.0134568986	1.47371187
237	23	0.0135197936	1.47995642
238	23	0.0135826415	1.48620096
239	23	0.0136455394	1.4924455
240	23	0.013708391	1.49869004
241	23	0.0137712912	1.50493458
242	23	0.0138341441	1.51117912
243	24	0.0138970463	1.51742367
244	24	0.0139599019	1.52366821
245	24	0.0140228063	1.52991275
246	24	0.0140856631	1.53615729
247	24	0.0141485686	1.54240183
248	24	0.0142114275	1.54864638
249	24	0.0142743365	1.55489092
250	24	0.014337199	1.56113546
251	24	0.0144001102	1.56738
252	24	0.0144629739	1.57362454
253	24	0.0145258867	1.57986908
254	24	0.0145887518	1.58611363
255	25	0.0146516665	1.59235817
256	25	0.0147145338	1.59860271
257	25	0.0147774503	1.60484725
258	25	0.0148403192	1.61109179
259	25	0.0149032381	1.61733634
260	25	0.0149661092	1.62358088
261	25	0.0150290303	1.62982542
262	25	0.015091904	1.63606996
263	25	0.0151548275	1.6423145
264	25	0.0152177033	1.64855904
265	25	0.0152806289	1.65480359
266	26	0.0153435066	1.66104813
267	26	0.0154064346	1.66729267
268	26	0.0154693152	1.67353721
269	26	0.0155322451	1.67978175
270	26	0.0155951268	1.6860263
271	26	0.0156580578	1.69227084
272	26	0.015720941	1.69851538
273	26	0.0157838742	1.70475992
274	26	0.0158467597	1.71100446
275	26	0.0159096945	1.717249
276	26	0.0159725817	1.72349355
277	27	0.0160355185	1.72973809
278	27	0.0160984076	1.73598263
279	27	0.0161613471	1.74222717
280	27	0.0162242401	1.74847171
281	27	0.0162871815	1.75471626
282	27	0.0163500751	1.7609608
283	27	0.0164130188	1.76720534
284	27	0.0164759152	1.77344988
285	27	0.0165388608	1.77969442
286	27	0.0166017589	1.78593897
287	27	0.0166647071	1.79218351
288	27	0.0167276082	1.79842805
289	28	0.0167905589	1.80467259
290	28	0.0168534618	1.81091713
291	28	0.0169164123	1.81716167
292	28	0.0169793158	1.82340622
293	28	0.0170422696	1.82965076
294	28	0.0171051758	1.8358953
295	28	0.0171681311	1.84213984
296	28	0.017231039	1.84838438
297	28	0.0172939963	1.85462893
298	28	0.0173569059	1.86087347
299	28	0.0174198648	1.86711801
300	29	0.0174827762	1.87336255
301	29	0.0175457369	1.87960709
302	29	0.0176086505	1.88585163
303	29	0.0176716135	1.89209618
