Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.0199681021	293.2	293.2	293.2	293.2	0	0	0	0	2.10321e-12	0	0	3
2	1	0	0.0399362042	293.2	293.2	293.2	293.2	1.70530257e-13	0	0	0	3.63798e-12	0	0	3
3	1	0	0.0599043063	293.2	293.2	293.2	293.2	1.70530257e-13	0	0	0	3.97904e-12	0	0	3
4	1	0	0.0798724083	293.2	293.2	293.2	293.2	1.70530257e-13	0	0	0	3.9222e-12	0	0	3
5	1	0	0.0998405104	293.2	293.2	293.2	293.2	1.70530257e-13	0	0	0	3.97904e-12	0	0	3
6	1	0	0.119808613	293.2	293.2	293.2	293.2	1.70530257e-13	0	0	0	3.97904e-12	0	0	3
7	1	0	0.139776715	293.2	293.2	293.2	293.2	1.70530257e-13	0	0	0	3.97904e-12	0	0	3
8	1	0	0.159744817	293.2	293.2	293.2	293.2	1.70530257e-13	0	0	0	3.9222e-12	0	0	3
9	1	0	0.179712919	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	3.86535e-12	0	0	3
10	1	0	0.199681021	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	3.80851e-12	0	0	3
11	1	0	0.219649123	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	3.75167e-12	0	0	3
12	1	0	0.239617225	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	3.69482e-12	0	0	3
13	2	0	0.259585327	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	3.63798e-12	0	0	3
14	2	0	0.279553429	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	3.52429e-12	0	0	3
15	2	0	0.299521531	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	3.58114e-12	0	0	3
16	2	0	0.319489633	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	3.52429e-12	0	0	3
17	2	0	0.339457735	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	3.52429e-12	0	0	3
18	2	0	0.359425838	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	3.63798e-12	0	0	3
19	2	0	0.37939394	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	3.69482e-12	0	0	3
20	2	0	0.399362042	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	3.75167e-12	0	0	3
21	2	0	0.419330144	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	3.80851e-12	0	0	3
22	2	0	0.439298246	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	3.80851e-12	0	0	3
23	2	0	0.459266348	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	3.80851e-12	0	0	3
24	2	0	0.47923445	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	3.86535e-12	0	0	3
25	2	0	0.499202552	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	3.9222e-12	0	0	3
26	2	0	0.519170654	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	3.9222e-12	0	0	3
27	3	0	0.539138756	293.2	293.2	293.2	293.2	2.27373675e-13	0	0	0	3.97904e-12	0	0	3
28	3	0	0.559106858	293.2	293.2	293.2	293.2	1.70530257e-13	0	0	0	3.97904e-12	0	0	3
29	3	0	0.57907496	293.2	293.2	293.2	293.2	1.13686838e-13	0	0	0	3.97904e-12	0	0	3
30	3	0	0.599043063	293.2	293.2	293.2	293.2	1.13686838e-13	0	0	0	3.97904e-12	0	0	3
31	3	0	0.619011165	293.2	293.2	293.2	293.2	1.13686838e-13	0	0	0	4.03588e-12	0	0	3
32	3	0	0.638979267	293.2	293.2	293.2	293.2	1.13686838e-13	0	0	0	4.03588e-12	0	0	3
33	3	0	0.658947369	293.2	293.2	293.2	293.2	1.13686838e-13	0	0	0	4.03588e-12	0	0	3
34	3	0	0.678915471	293.2	293.2	293.2	293.2	5.68434189e-14	0	0	0	4.09273e-12	0	0	3
35	3	0	0.698883573	293.2	293.2	293.2	293.2	5.68434189e-14	0	0	0	4.09273e-12	0	0	3
36	3	0	0.718851675	293.2	293.2	293.2	293.2	5.68434189e-14	0	0	0	4.09273e-12	0	0	3
37	3	0	0.738819777	293.2	293.2	293.2	293.2	5.68434189e-14	0	0	0	4.09273e-12	0	0	3
